tokens	labels
['Gorhant,', 'die', 'pflâgen', 'der', 'dritten', 'porten.', 'zer', 'vierden', 'sîten', 'hôrten', 'Fâbors', 'und', 'Ehmereiz,', 'Morgowanz', 'und', 'Bassigweiz,', 'Gyburge', 'drî', 'bruoder', 'und', 'ein']	['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'O']
['sô', 'gît', 'wîser', 'rede', 'vil', 'unser', 'got', 'Mercûrîus.', 'gesuntheit', 'gît', 'Asclêpîus,', 'bî', 'helfe', 'er', 'hôhe', 'witze', 'treit:', 'nâch', 'siechtuome', 'gesuntheit,', 'nâch']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['und', 'daz', 'ander', 'künige', 'ir', 'krône', 'durh', 'manneschaft', 'ze', 'lône', 'Von', 'sîner', 'hende', 'enpfiengen,', 'die', 'dienst', 'gein', 'im', 'begiengen.', 'die', 'vürsten']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['mir', 'mêre?&quot;', '&quot;ich', 'wil', 'senften', 'dînen', 'vreisen.', 'var', 'gein', 'den', 'Berteneisen', '(dâ', 'vert', 'och', 'vor', 'dir', 'Kingrûn)', 'gein', 'Artûse', 'dem', 'Bertûn.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B']
['ergienc;', 'die', 'sêle', 'got', 'in', 'den', 'himel', 'enpfienc.', '[T]erramêr', 'von', 'Suntîn', 'sprach', '‘die', 'zehen', 'süne', 'mîn.', 'ir', 'sult', 'haben', 'die', 'vierden']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['der', 'massenîe', 'von', 'Tandarnas', 'wart', 'vil', 'gevellet', 'ûf', 'daz', 'gras.', 'Halzebier', 'dâ', 'selbe', 'streit:', 'swaz', 'der', 'getouften', 'im', 'gereit,', 'die', 'nâmen']	['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wunden', 'sô', 'geheilet', 'wæren', 'daz', 'die', 'mâsen', 'in', 'niht', 'swæren.', 'Er', 'wolte', 'baneken', 'den', 'lîp,', 'sît', 'sô', 'manec', 'man', 'unde', 'wîp']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sînen', 'handen', 'sol', 'nu', 'dise', 'âventiure', 'hân', 'der', 'werde', 'erkande', 'Gâwân.', 'diu', 'prüevet', 'manegen', 'âne', 'haz', 'derneben', 'oder', 'für', 'in', 'baz']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['al', 'ein,', 'in', 'missegie', 'allen', 'sampt,', 'da$&apos;n', 'ist', 'niht', 'wider.', 'Lanzelet', 'stach', 'si', 'nider', 'von', 'den', 'rossen', 'ûf', 'daʒ', 'gras,', 'alse']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['âne', 'sterben', 'dâ', 'ergê.', 'si', 'tuont', 'doch', 'sus', 'ein_ander', 'wê.', 'Da', 'ergienc', 'diu', 'scharpfe', 'herte.', 'iewederr', 'vaste', 'werte', 'sînen', 'prîs', 'vor']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['vor', 'dem', 'berge', 'ze', 'Agremuntîn.&apos;', '‘ouwê&apos;,', 'sprach', 'er,', '‘sun', 'mîn.', 'Sol', 'ich', 'dich', 'immer', 'mêr', 'gesehen?', 'dîne', 'vriunt,', 'dîne', 'vîende', 'müezen']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['al', 'sîn', 'harnasch', 'geworht.', 'er', 'was', 'ouch', 'selbe', 'ie', 'unervorht', 'In', 'manegem', 'sturme', 'erkennet,', 'sîn', 'prîs', 'was', 'hôch', 'genennet.', 'ûz', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dâ', 'lac', 'ouch', 'tôt', 'von', 'sîner', 'hant', 'der', 'werde', 'ûz', 'Purdel', 'Girant.', 'von', 'Poytouwe', 'Anshelm', 'lac', 'dâ', 'tôt.', 'des', 'vater', 'leit']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['rîterschaft', 'dâ', 'von', 'ich', 'wol', 'sprechen', 'mac.', 'die', 'wîlẹ', 'ḥer', 'Gwîgâlois', 'dâ', 'lac', 'vor', 'der', 'stat', 'mit', 'sînem', 'her.', 'man', 'vant']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wazzersteine', 'sinewel', 'unde', 'hart:', 'etswâ', 'der', 'schilt', 'doch', 'dürkel', 'wart.', 'Die', 'steine', 'wâren', 'ouch', 'verbolt.', 'er', 'hete', 'selten', 'ê', 'gedolt', 'sô']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ir', 'herze', 'gât,', 'sô', 'sîn', 'dinc', 'wol', 'ze', 'sælden', 'stât.', 'Nu', 'hœrent', 'wi', 'ich', 'eʒ', 'meine.', 'er', 'belîbet', 'friunde', 'aleine,', 'swer']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hânt', 'vier', 'herren', 'geseit:', 'Jôhannes', 'und', 'Mathêus,', 'Lûcas', 'unde', 'ouch', 'Marcus.', 'swaz', 'der', 'lêre', 'habe', 'geseit,', 'dem', 'volge', 'und', 'habe', 'mit']	['O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['iu', 'diu', 'magt', 'beschaffen', 'ist,', 'sô', 'gebe', 'iu', 'unser', 'herre', 'Krist', 'beiden', 'sælde', 'und', 'êre!&apos;', 'der', 'rede', 'enwart', 'niht', 'mêre.', 'des']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ritn', 'für', 'ein', 'klôsen', 'in', 'eins', 'velses', 'want.', 'eine', 'kefsen', 'Parzivâl', 'dâ', 'vant:', 'ein', 'gemâlet', 'sper', 'derbî', 'dâ', 'lent.', 'der', 'einsidel']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['den', 'strît,', 'unz', 'an', 'zwên', 'die', 'nâch', 'im', 'wuohsen', 'sît,', 'Bêâcurs', 'Lôtes', 'kint', 'und', 'Parzivâl,', 'die', 'dâ', 'niht', 'sint:', 'die', 'wâren']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O']
['dû', 'der', 'wîssagen', 'zal', 'bekennest', 'umb', 'Adâmes', 'val.', 'Sibille', 'unde', 'Plâtô', 'die', 'hôhen', 'schulde', 'uns', 'kündent', 'sô.', 'Êve', 'al', 'eine', 'schuldic']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['si', 'krône', 'über', 'zwei', 'lant:', 'da', 'erwarp', 'si', 'Gahmuretes', 'hant.', 'Sus', 'gît', 'man', 'vome', 'grâle', 'dan', 'offenlîch', 'meide,', 'verholn', 'die', 'man,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['hie', 'erliten,', 'daz', 'turnieren', 'wirt', 'vermiten', 'an', 'dirre', 'zît', 'vor', 'Kanvoleiz:', 'die', 'rehten', 'wârheit', 'ich', 'des', 'weiz.', 'wan', 'd&apos;ûzer', 'herte', 'sitzet']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sêt,', 'den', 'nemet', 'ir.&quot;', 'dô', 'wart', 'der', 'brief', 'vil', 'gekust:', 'Itonjê', 'druct', 'in', 'an', 'ir', 'brust.', 'dô', 'sprach', 'si', '&quot;hêr,', 'nu']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['swerte.', 'die', 'wîle', 'der', 'turnei', 'werte,', 'Êrec', 'fil', 'de', 'roi', 'Lac', 'grôzer', 'unmuoze', 'phlac.', 'swer', 'im', 'gewartet', 'solde', 'hân,', 'der', 'endorfte']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['und', 'vrâgete,', 'was', 'im', 'wære', 'geschehen.', 'dô', 'sprach', 'der', 'guote', 'Jôsaphât:', '&quot;owê,', 'vater,', 'daz', 'dîn', 'rât', 'mir', 'mit', 'sô', 'grôzer', 'kündekeit']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['erkennt', 'ein_ander', 'deste', 'baz.', 'nu', 'kieset', 'friwentschaft', 'für', 'den', 'haz.&quot;', 'Gâwân', 'des', 'âbents', 'az', 'dest', 'ê,', 'daz', 'sîn', 'neve', 'von', 'Thasmê,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['widervart:', 'die', 'wante', 'der', 'junge', 'Rennewart', 'an', 'der', 'enge', 'ze', 'Pitît_Punt,', 'vünfzehen', 'tûsent', 'zeiner', 'stunt,', 'zwischen', 'Oransche', 'und', 'Alyscans.', 'der', 'die']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O']
['vreute', 'sich', 'sîn', 'lîp.', 'gerne', 'hôrt', 'eʒ', 'ouch', 'sîn', 'wîp,', 'Iblis', 'diu', 'guote,', 'und', 'wart', 'ir', 'wol', 'ze', 'muote,', 'daʒ', 'ir']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['op', 'mich', 'ie', 'baz', 'gezæme', 'swes', 'ich', 'von', 'wirte', 'næme.&quot;', 'Swaz', 'dâ', 'was', 'spîse', 'für', 'getragen,', 'beliben', 'si', 'dâ', 'nâch', 'ungetwagen,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gewan,', 'den', 'selben', 'mac', 'Gyburc', 'wol', 'hân', 'von', 'rîterschefte', 'übervluot.', 'Terramêr', 'gewalt', 'mir', 'tuot.', 'etswenne', 'het', 'ich', 'veltstrît,', 'unz', 'an', 'die']	['O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Gâlôes', 'mînr', 'muomen', 'suon', 'nâch', 'minnen', 'dienst', 'niht', 'solde', 'tuon.&quot;', 'Dô', 'er', 'vernam', 'des', 'bruoder', 'tôt,', 'daz', 'was', 'sîn', 'ander', 'herzenôt.']	['B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['gelîche', 'im', 'dâ', 'willekomen', 'sîn.', 'sus', 'besaz', 'dô', 'Korntîn', 'her', 'Gwîgâlois', 'mit', 'rîcheit.', 'dâ', 'was', 'solch', 'wirtschaft', 'bereit', 'die', 'ich', 'niht']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['daz', 'ich', 'schiede', 'von', 'ir', 'hûs.', 'ich', 'sihe', 'hie', 'mangen', 'Artûs:', 'wer', 'sol', 'mich', 'ritter', 'machen?&quot;', 'Iwânet', 'begunde', 'lachen,', 'er', 'sprach']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']
['im', 'gebôt', 'und', 'der', 'niemen', 'ledic', 'lât:', 'der', 'guote', 'sante', 'Jôsaphât', 'von', 'dirre', 'welte', 'schiet,', 'er', 'starp.', 'sîn', 'hinevart', 'im', 'dort']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['abe.', 'dô', 'fuor', 'frou', 'Jeschûte', 'mit', 'Orilus', 'ir', 'trûte', 'durch', 'Clâmidên', 'ze', 'Brandigân.', 'daz', 'wart', 'zeinen', 'êrn', 'getân', 'froun', 'Cunnewârn', 'der']	['O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O']
['gar', 'durchstochen.', 'er', 'hêt', 'ouch', 'gebrochen', 'von', 'dem', 'boum,', 'des', 'Gramoflanz', 'huote,', 'ein', 'sô', 'liehten', 'kranz', 'daz', 'Gâwânz', 'rîs', 'erkande.', 'dô']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']
['der', 'herzoge', 'Farjelastis', 'von', 'Affricke,', 'und', 'der', 'künec', 'Liddamus', 'von', 'Agrippe,', 'der', 'künec', 'Tridanz', 'von', 'Tinodonte,', 'und', 'der', 'künec', 'Amaspartîns', 'von']	['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O']
['die', 'viere', 'in', 'dûhten', 'wert', 'des', 'palas', 'an', 'eine', 'sîten.', 'Wer', 'an', 'den', 'selben', 'zîten', 'bî', 'der', 'küneginne', 'sæze,', 'und', 'wer']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Nathan', 'und', 'Jônas,', 'Abakuc', 'und', 'Esdras,', 'und', 'einer,', 'heizet', 'Michêas,', 'Nâûm', 'und', 'Sophonjas,', 'Jôêl', 'unde', 'Abŷas,', 'Zacharjas', 'und', 'Malachŷas.', 'ouch', 'sprach']	['B', 'O', 'B', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'B', 'B', 'O', 'B', 'O', 'O']
['künec', 'Thôarîs,', 'und', 'von', 'Satarchjonte', 'der', 'herzoge', 'Alamîs,', 'der', 'künec', 'Amincas', 'von', 'Sotofeititôn,', 'und', 'der', 'herzoge', 'von', 'Duscontemedôn,', 'von', 'Arâbîe', 'der']	['O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O']
['künec', 'Poydiconjunz', 'von', 'Gors:', 'der', 'füert', 'manc', 'wol', 'gewâpent', 'ors.', 'Meljanz', 'ist', 'sîns', 'bruoder', 'suon:', 'si', 'kunnen', 'bêde', 'hôchvart', 'tuon,', 'der']	['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['beriht', 'es', 'iuch', 'sâ.', 'siu', 'hieʒ', 'diu', 'schœne', 'Elidîâ,', 'von', 'Thîle', 'eines', 'küneges', 'kint.', 'daʒ', 'wiʒʒent', 'wol', 'die', 'wîse', 'sint', 'und']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['er', 'solde', 'strîten', 'mit', 'den', 'orsen', 'als', 'mit', 'den', 'liuten.', 'Ine', 'mac', 'niht', 'wol', 'bediuten', 'wie', 'dâ', 'wart', 'gevohten,', 'manec', 'poynder']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['krône', 'die', 'von', 'Pâlerne;', 'Tesereize', 'ouch', 'dienden', 'gerne', 'die', 'von', 'Grikulânje', 'ûz', 'der', 'wilden', 'muntânje,', 'mit', 'bogen', 'und', 'mit', 'slingen,', 'dâ']	['O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['wârn', 'gelîch,', 'der', 'lewe', 'unde', 'Gâwân.', 'ein', 'juncfrowe', 'wol', 'getân', 'Mit', 'vorhten', 'luogete', 'oben', 'în:', 'des', 'wart', 'vil', 'bleich', 'ir', 'liehter']	['O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ist', 'mir', 'betoubet.&quot;', 'den', 'helm', 'er', 'im', 'her_ab', 'dô', 'bant.', 'Gahmuret', 'mêr', 'strîtes', 'vant.', 'ez', 'was', 'wol', 'mitter', 'morgen', 'dô.', 'die']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['künec', 'gewâpent', 'wart:', 'er', 'huop', 'sich', 'selbe', 'an', 'strîtes', 'vart.', 'Gâwân', 'dô', 'muose', 'entwîchen,', 'doch', 'unlasterlîchen:', 'Unders', 'turnes', 'tür', 'er', 'wart']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['dâ', 'von', 'ist', 'ir', 'ditz', 'getân.&apos;', 'Dar', 'nâch', 'hieʒ', 'her', 'Iwân', 'sîne', 'vriundîn', 'ûf', 'stân:', 'dar', 'an', 'schein', 'sîn', 'gelimpf.', 'ich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['daz', 'er', 'dennoch', 'sîne', 'swester', 'schalt,', 'diu', 'etswâ', 'unschulde', 'engalt.', 'Die', 'minne', 'veile', 'hânt,', 'diu', 'wîp,', 'rœmischer', 'küneginne', 'lîp', 'wart', 'dicke']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['und', 'er', 'sich', 'ûf', 'ein', 'puneiz', 'mit', 'rîchem', 'muote', 'gevleiʒ.', 'Uns', 'zelt', 'daʒ', 'welsche', 'buoch', 'daʒ,', 'eʒ', 'enwurde', 'nie', 'vrowe', 'baʒ']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['entwîchen:', 'âne', 'schulde', 'er', 'was', 'derzuo', 'erkorn.', 'nu', 'was', 'ouch', 'Inglîart', 'verlorn,', 'sîn', 'ors', 'mit', 'kurzen', 'ôren:', 'in', 'Tabronit', 'von', 'Môren']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O']
['gotes', 'hulde.', '\xa0\xa0\xa0û', 'wuohs', 'aldâ', 'in', 'Israhêl', 'ein', 'wîssage,', 'hiez', 'Sâmûêl,', 'der', 'ir', 'mit', 'witzen', 'manegen', 'tac', 'an', 'gotlîcher', 'lêre', 'phlac,']	['O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['zeswe', 'arm', 'ist', 'im', 'ze', 'kranc.&quot;', 'Dô', 'truoc', 'der', 'junge', 'Parzivâl', 'âne', 'flügel', 'engels', 'mâl', 'sus', 'geblüet', 'ûf', 'der', 'erden.', 'Artûs']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B']
['reit.', 'früeje', 'vor', 'der', 'sunnen', 'schîn', 'dô', 'was', 'der', 'künic', 'Vallerîn', 'gewæfent', 'in', 'eim', 'ringe.', 'mit', 'lîhtem', 'dinge', 'möht', 'ich', 'niht']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['alrêst', 'ûz', 'den', 'getouften', 'was', 'durh', 'den', 'vurt', 'nâch', 'den', 'Sarrazîn.', 'Bertram', 'und', 'Gibelîn', 'erhiewen', 'die', 'êrsten', 'lücken.', 'lâzâ', 'nâher', 'tücken!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ze', 'Pelrapeire', 'vant,', 'die', 'dô', 'von', 'kumber', 'schiet', 'sîn', 'hant.', 'Sîn', 'harnasch', 'was', 'von', 'im', 'getragen:', 'daz', 'begunder', 'sider', 'klagen,', 'da']	['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['sprechen.', 'done', 'wold', 'ouch', 'niht', 'zebrechen', 'der', 'knappe', 'sîniu', 'lantwort:', 'Franzoyser', 'sprâche', 'kund', 'er', 'hort.', 'dô', 'der', 'marhgrâve', 'in', 'komen', 'sach,']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['‘vil', 'manic', 'ungetoufter', 'gast', 'hânt', 'ir', 'zorn', 'hie', 'niht', 'gespart.', 'Oransche', 'was', 'doch', 'sô', 'bewart,', 'daz', 'vrouwen', 'hânt', 'hie', 'prîs', 'bejaget:']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['die', 'scharn', 'sich', 'winsterthalben', 'mir;', 'und', 'der', 'künic', 'Crôhir', 'von', 'Oupatrîe:', 'maneger', 'slahte', 'krîe', 'sol', 'man', 'hœren', 'in', 'sîme', 'her.', 'der']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['tuon', 'solte,', 'geriet', 'eʒ', 'nâch', 'unz', 'an', 'den', 'tôt.', 'vrowe', 'Iblis', 'ir', 'ouch', 'enbôt,', 'daʒ', 'siu', 'in', 'ir', 'hulde', 'wolte', 'sîn.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['durh', 'der', 'heiden', 'maht:', 'du', 'hâst', 'prîs', 'inz', 'alter', 'brâht.&apos;', 'Der', 'vater', 'sprach', '‘wie', 'stêt', 'daz', 'dir,', 'ob', 'dû', 'zwîvel', 'hâst']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['si', 'sînem', 'lîbe', 'holt.', 'Mars', 'und', 'Adônides', 'und', 'einer,', 'hiez', 'Anchîses,', 'an', 'die', 'hâte', 'sich', 'behaft', 'ir', 'muot', 'mit', 'stæter', 'trûtschaft,']	['O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['danne', 'man', 'dâ', 'ieman', 'tete,', 'wan', 'er', 'wol', 'geriten', 'hete.', 'Er', 'stach', 'manegen', 'ûf', 'daʒ', 'gras', 'und', 'enruohte', 'wer', 'in', 'ûf']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['si', 'soltenz', 'hân:', 'man', 'muose', 'och', 'si', 'bî', 'rehte', 'lân.', 'Ein', 'ander', 'ors', 'man', 'im', 'dô', 'lêch:', 'des', 'sînen', 'er', 'sich']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['ûf', 'rehte', 'wege.', 'wer', 'der', 'wær,', 'daz', 'lât', 'iu', 'sagen.', 'Ez', 'was', 'dô', 'bî', 'den', 'selben', 'tagen', 'ein', 'guoter', 'riuwesære,', 'reht']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['trôst', 'gebent,', 'und', 'die', 'swære', 'gemüete', 'senfternt', 'durch', 'ir', 'güete.', 'Dô', 'eʒ', 'alleʒ', 'für', 'was', 'und', 'dô', 'nieman', 'genas', 'des', 'zouberærs']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
